,ctrnum,ctryear,country,year,wave,ctrwave,CulZon,EVI,EVI_short,EVI_culmap,SVI,SVI_short,SVI_culmap,EV_choice,EV_voice,EV_equality,EV_autonomy,SV_disbelief,SV_defiance,SV_skepticism,SV_relativism,SMA,InfCon,PerSti,CogMob,IndEmp1,IndEmp2,CWI,LibUnd,NolUnd,EnlUnd,PerDem,DemDes,EnlDes,MobPot,PerFai,StaTru,IngTru,OutTru,UnsTru,GenTru,AssAct1,AssAct2,AssAct3,AssAct,FinSat,PerHea,PerCho,Happy,LifSat,WilFig,cname,ccode,ccodealp,cname_year,ccodealp_year,ccodecow,ccodewb,ccodeyear,latest
204,137.0,1372008.0,Peru,2008.0,2005-2007,1375.0,Latin America,0.4509993508626653,0.47043731139581546,,0.4151476340243029,0.2682731842309708,,,0.4776906721536368,0.6885122948977255,0.2862222222222206,0.2772278522989769,0.2492468943662,0.7198803313049263,,0.2813901101371105,0.28600823045267487,0.4893447293447283,0.41071573699430247,0.4126724326520968,0.4090478410214801,0.1741624341417602,0.8114878055486854,0.4654778235025158,0.6734259992375581,0.508624708624709,0.8189926951172671,0.564104195833863,0.5020638808211539,0.5077591558038494,0.06418918918918919,0.5392507334687433,0.22820019020447188,0.2863971164394303,0.2984566966663863,0.10178970917225941,0.3170813718897108,0.06219239373601786,0.1157016778198039,0.5203579418344523,0.6285,0.6813004450479019,0.6449296718017439,0.6694258016405686,0.7698803659394793,Peru,604.0,PER,Peru 2008,PER08,135.0,604.0,6042008.0,
205,137.0,1372012.0,Peru,2012.0,2010-2014,1376.0,Latin America,0.4347156659116447,0.4979361622987647,1.0531786031267258,0.40479053736219545,0.23099870172594406,-1.51515104493462,0.2929105149670227,0.4162387737478428,0.7090589765580291,0.32176308539944987,0.2865172014753324,0.1718580223152037,0.6717124174299163,0.49118080548414755,0.21769762313860128,0.5794509568179546,0.45561970356865583,0.44114375026037295,0.4259011016442304,0.41219690437582185,0.1741624341417602,0.7320791324533161,0.41357430577834786,0.6609049407260145,0.5440287226001516,0.8211951447245599,0.5518375911665238,0.52407095955721,0.4842085235920865,0.08277591973244147,0.5779474272930639,0.1703125939284647,0.2820069204152255,0.27555450931157194,0.08249721293199551,0.3384424192212096,0.04236343366778148,0.10066026410564179,0.5574871228844759,0.5457056061861352,0.7188113260442978,0.7024403771491934,0.681592039800997,0.6580952380952381,Peru,604.0,PER,Peru 2012,PER12,135.0,604.0,6042012.0,1.0
206,138.0,1381996.0,Philipp.,1996.0,1994-1999,1383.0,Indic East,0.36994223734567877,0.34804208003086395,-0.5428840351337823,0.36283979043209824,0.20068981018518478,-0.9416545258993245,0.23735248509560494,0.39545540000000257,0.4582357956448925,0.3883333333333336,0.1557667703703692,0.24561285000000035,0.4131783319432851,0.6373080133555925,0.13771877619446754,,,,,0.3645831998089976,0.2195230891022924,,,,,,,,,0.055415617128463476,,,,,0.08361111111111115,0.18166666666666667,0.05569444444444445,0.08565476190476175,0.5598183671578184,0.6554166666666666,0.6711148179038118,0.7688907422852335,0.6488740617181019,0.8806620209059234,Philippines,608.0,PHL,Philippines 1996,PHL96,840.0,608.0,6081996.0,
207,138.0,1382001.0,Philipp.,2001.0,1999-2004,1384.0,Indic East,0.3686730879629624,0.3285558799382718,-0.7233736535822778,0.3530953639660487,0.19452440092592502,-0.9059379950672775,0.2609305710392669,0.3597945500000016,0.39561323857302305,0.45777777777777856,0.18566269074073924,0.20338611111111185,0.40991842772612364,0.6196394041596403,0.12620023709902334,,,,,0.35073052970614377,0.2195230891022924,,,,,,,,,0.08607594936708861,,,,,,,,,0.5317592592592602,0.6708333333333333,0.643960543458033,0.7520784641068424,0.6279629629629649,0.8664353859496965,Philippines,608.0,PHL,Philippines 2001,PHL01,840.0,608.0,6082001.0,
208,138.0,1382012.0,Philipp.,2012.0,2010-2014,1386.0,Indic East,0.4018425986111104,0.36431031203703734,-0.2652735603290675,0.3232743515432106,0.13373666666666645,-1.447148451967871,0.31746240740740833,0.41252712970711347,0.41115821666666774,0.4666666666666675,0.16245361111111065,0.10501972222222218,0.39061785932721976,0.63513111111111,0.11872711817168316,0.5284804197114491,0.5199354158428896,0.41401373134657093,0.38764618800358125,0.36493864625913525,0.2195230891022924,0.6863290669634579,0.5407531277096501,0.5728343406167661,0.6976851851851871,0.7784280936454883,0.44921734747424524,0.4199313445454402,0.6221296296296307,0.028428093645484948,0.7260748185371209,0.3471396772398467,0.32557599405425564,0.4024994548796066,0.1991666666666667,0.47125,0.13875,0.2121428571428571,0.5916666666666693,0.5652777777777773,0.70240740740741,0.7952777777777729,0.7038888888888926,0.8244147157190636,Philippines,608.0,PHL,Philippines 2012,PHL12,840.0,608.0,6082012.0,1.0
209,139.0,1391989.0,Poland,1989.0,1989-1993,1392.0,Returned West,,0.38176285885129285,,0.38194133541992714,0.3514070911086772,,0.22441616670666306,0.39266500539374505,,,,0.27781778265641877,0.5201884788213605,0.3504562569213727,0.2416145572025848,,,,,,0.5044951421736344,,,,,,,,,0.34507042253521125,,,,,,,,,0.45204991087344115,0.5629032258064516,0.6001486436269059,0.6500214132762352,0.6265565134099629,0.9229813664596274,Poland,616.0,POL,Poland 1989,POL89,290.0,616.0,6161989.0,
210,139.0,1391990.0,Poland,1990.0,1989-1993,1392.0,Returned West,0.3561071881059539,0.3854898565726352,,0.31861700672340726,0.24299862649659662,,0.23271682978315075,0.3927867637877225,,0.26605504587156026,0.1753124710293117,0.2860545454545436,0.48225940362087166,0.33081712726032114,0.25252856638418036,,,,,,0.5044951421736344,,,,,,,,,0.2916666666666667,,,,,,,,,0.4283746556473838,0.5638461538461539,0.5606322833737177,0.5367050691244263,0.6146084164660032,0.9059929494712103,Poland,616.0,POL,Poland 1990,POL90,290.0,616.0,6161990.0,
211,139.0,1391997.0,Poland,1997.0,1994-1999,1393.0,Returned West,0.3664387790417402,0.39100340545407536,-0.4015103533131533,0.3205741031211347,0.2716165384330727,-0.49449990585915543,0.2888217776470202,0.36945275953859874,0.49025859045848685,0.31511997687192905,0.21139057584541027,0.3270423830935244,0.4406878318318294,0.3071793525809274,0.21682848158131143,,,,,0.31999002068526494,0.5044951421736344,,,,,,,,,0.1790633608815427,,,,,,,,,0.3745394609268964,0.5590790616854909,,0.6676069868995615,0.6023545436855442,0.8255698711595639,Poland,616.0,POL,Poland 1997,POL97,290.0,616.0,6161997.0,
212,139.0,1391999.0,Poland,1999.0,1999-2004,1394.0,Returned West,0.3842096350365935,0.41445818359637143,,0.32947040888613777,0.2781018355951275,,0.29723426190728347,0.3523232122370974,,0.3342507645259937,0.20691985374771452,0.33524683544303474,0.45947125967192726,0.31700282752120723,0.1950392048929665,,,,,0.34217315722537395,0.5044951421736344,,,,,,,,,0.18413597733711048,,,,,,,,,,,0.5708812260536413,0.6120930232558144,0.5773681515617026,,Poland,616.0,POL,Poland 1999,POL99,290.0,616.0,6161999.0,
213,139.0,1392005.0,Poland,2005.0,2005-2007,1395.0,Returned West,0.42924245273756934,0.44074400084463894,0.024203788794899705,0.36373063804713734,0.2957076722577776,-0.48441528575443427,0.2912531192191121,0.44940995893223856,0.5930692438432164,0.3779999999999998,0.20123886208821878,0.3880840797545995,0.5105464972337459,0.36154124408384075,0.21547514529914522,0.26626626626626626,0.47222222222222193,0.43569121245739123,0.414362922961721,0.36740040634611976,0.5044951421736344,0.8600462455884175,0.4341538601024521,0.7109040717736373,0.5239306918696244,0.8555204308629014,0.6148566908617167,0.5437085073304202,0.40282422891118663,0.19476439790575917,0.6896420128334968,0.42330884924799195,0.2949261400128458,0.4266565656565667,0.06646626586506348,0.17617617617617617,0.06446225784903138,0.0812338963641569,0.4589371980676338,0.6472945891783567,0.6181061394380881,0.6993430656934316,0.6684642175036545,0.7416762342135477,Poland,616.0,POL,Poland 2005,POL05,290.0,616.0,6162005.0,
214,139.0,1392012.0,Poland,2012.0,2010-2014,1396.0,Returned West,0.4650557098879192,0.47356908082065474,0.5325684165614144,0.3420917370425779,0.2588546887692665,-0.9881365954994984,0.3293388949341074,0.4859363213530661,0.6222385443037943,0.4237405106970337,0.25149333333333257,0.26258113915177045,0.48755316378066516,0.37297319223985903,0.26019308900523586,0.5669917257683219,0.4734567901234566,0.4834890196049381,0.4618538589656813,0.43432591068614723,0.5044951421736344,0.8563654770944082,0.4040988879698563,0.7270644368858659,0.5472618612025861,0.8531194295900212,0.6271688708782293,0.5864035114591808,0.41273247496423526,0.2275132275132275,0.7136582694413967,0.4647665732959882,0.32008266472161523,0.4636133222775016,0.05711318795430945,0.20228215767634855,0.05497564370215728,0.0765893792071802,0.5261641309359165,0.5748792270531407,0.6282679738562114,0.7188923939712557,0.6733448474381153,0.7811791383219955,Poland,616.0,POL,Poland 2012,POL12,290.0,616.0,6162012.0,1.0
215,140.0,1401990.0,Portugal,1990.0,1989-1993,1402.0,Old West,0.3787652711958827,0.4149138616903111,,0.43746518526358663,0.3871276597965287,,0.2982491351677306,0.354361272401435,,0.29809605001420914,0.40337595345345256,0.3703594153052432,0.5227203924914626,0.4555042808219178,0.29991097634022257,,,,,,0.36039161090612337,,,,,,,,,0.21671018276762402,,,,,,,,,0.549309104675375,0.5947546531302876,0.6145144281468726,0.6020854700854718,0.6739604054182095,0.679920477137177,Portugal,620.0,PRT,Portugal 1990,PRT90,235.0,620.0,6201990.0,
216,140.0,1401999.0,Portugal,1999.0,1999-2004,1404.0,Old West,0.41437567041143475,0.4420164145783267,,0.3464332776653173,0.2777533315555537,,0.358611168325895,0.38331813084112454,,0.3453453453453448,0.3181500311111104,0.22836037934667852,0.46662911704311827,0.36516942148760406,0.27780779925398497,,,,,0.372736204229059,0.36039161090612337,,,,,,,,,0.12307692307692308,,,,,,,,,,,0.6537361254148093,0.6607135678391969,0.6707984366275854,,Portugal,620.0,PRT,Portugal 1999,PRT99,235.0,620.0,6201999.0,
217,141.0,1412010.0,Qatar,2010.0,2010-2014,1416.0,Islamic East,0.270000814640112,0.24049120719776435,-0.9267910199998685,0.12532975707547148,0.031546558176101046,-2.0394612707294337,0.13008145350260572,0.264947473982971,0.3507682578616364,0.33396226415094404,0.04852622516556339,0.013439984276729555,0.11104794555238955,0.32881766381766764,,0.7466687650823619,0.5543911051010452,0.5130290964240108,,,0.2514755757012311,0.6500714364215866,0.501058731750809,0.5742817231094487,,0.8162270945874405,0.47402420524167443,,0.6450147866497697,0.21435316336166194,0.8137809523809442,0.4608452041785409,0.4291151284490979,0.5091650579150578,0.11823899371069181,0.12971698113207547,,,0.7495274102079432,0.7937106918238961,0.7726318000420124,0.8471698113207501,0.7792466687650866,0.9801324503311258,Qatar,634.0,QAT,Qatar 2010,QAT10,694.0,634.0,6342010.0,1.0
218,143.0,1431993.0,Romania,1993.0,1989-1993,1432.0,Orthodox East,0.39373270849565545,0.4201654376702078,,0.3765821180662622,0.37766423609999833,,0.30994529547930316,0.3146678651685417,,0.4049561801148369,0.3467612999999991,,0.4405673302891913,0.3403498622589532,,,,,,,0.3976710462510877,,,,,,,,,0.16066481994459833,,,,,,,,,0.4495041489577016,0.5988213961922031,0.5902009020090212,0.5375589836660638,0.5420598680872658,0.9188921859545005,Romania,642.0,ROU,Romania 1993,ROU93,360.0,642.0,6421993.0,
219,143.0,1431998.0,Romania,1998.0,1994-1999,1433.0,Orthodox East,0.4255043632491173,0.39752212354497396,-0.6625840375761962,0.3758172205701237,0.3614256830299763,0.26159830597136113,0.35526483174779094,0.31561314845024585,0.43649691695108084,0.5883777239709419,0.3231214859872023,0.3992289132197875,0.46376676650027443,0.31757810377614776,0.2515864922813031,,,,,0.4200641115800315,0.3976710462510877,,,,,,,,,0.18702611625947768,,,,,0.05057842345977939,0.2659402744148507,0.10075329566854983,0.10284791882854788,0.31580849141824796,0.6380355699272433,0.5856969016193985,0.5118949958982798,0.42886727894831667,0.861796643632774,Romania,642.0,ROU,Romania 1998,ROU98,360.0,642.0,6421998.0,
220,143.0,1431999.0,Romania,1999.0,1999-2004,1434.0,Orthodox East,0.3913541628073258,0.40109588908819205,,0.348958579234972,0.3062755100542943,,0.2674741405082209,0.32239533396049214,,0.41476059774321394,0.2813994730713236,0.3164087736789621,0.46300279367918706,0.32600950570342196,0.19113215648854956,,,,,0.36729857142083183,0.3976710462510877,,,,,,,,,0.10134529147982063,,,,,,,,,,,0.6358263485923074,0.4589086069210321,0.4699632608479793,0.843298969072165,Romania,642.0,ROU,Romania 1999,ROU99,360.0,642.0,6421999.0,
221,143.0,1432005.0,Romania,2005.0,2005-2007,1435.0,Orthodox East,0.38366057719941576,0.41818307411842515,-0.1737535147968913,0.35624086937429045,0.32370283291267554,-0.2905294405565482,0.24680988398036718,0.2535990156062442,0.5915817818552495,0.432620120120121,0.23475928625235126,0.4112026674570249,0.5014010350164395,0.280357128810226,0.11734051538310776,0.1477004716981132,0.4525958750478693,0.384810189394853,0.39955577235765194,0.33039422702571586,0.3976710462510877,0.9318460760955923,0.5635948014588802,0.6831688421946296,0.534311670160728,0.8470793842844723,0.5880823646030455,0.5218636184457627,0.4300285597715227,0.2029673590504451,0.588291864139019,0.32308888888889115,0.31175390266299413,0.3637361489180341,0.009776273735664597,0.07557811618725324,0.03280691859372065,0.029046813310772777,0.41996340463120635,0.6228861330326945,0.7374701670644465,0.5139818491208176,0.5281463610776059,0.6774410774410774,Romania,642.0,ROU,Romania 2005,ROU05,360.0,642.0,6422005.0,
222,143.0,1432012.0,Romania,2012.0,2010-2014,1436.0,Orthodox East,0.42315167801135334,0.4034163595608219,0.03463511095324673,0.3089561049918411,0.2609660824476974,-0.9248505845931245,0.229956162377067,0.34447700338983167,0.5759659591086591,0.5349301397205567,0.2816814342895252,0.23686896326346824,0.5121600386012722,0.2070204359673026,0.16448152787181164,0.5622138278388282,0.4554367201426027,0.4426831560337953,0.4394401262154879,0.4181902614659852,0.3976710462510877,0.8469672571121875,0.4955921701168854,0.675326924742358,0.4504080351537974,0.8484572123423048,0.5834932263503692,0.5621425930906313,0.44935418082936884,0.07123655913978495,0.6322039698836341,0.2826991374936606,0.26044048163389794,0.3341006752608967,0.03578595317725752,0.1523046092184369,0.051109616677874926,0.05903545009126711,0.5313523979743835,0.5517088326675502,0.7645074224021651,0.5899665551839408,0.6269947800149174,0.7423780487804879,Romania,642.0,ROU,Romania 2012,ROU12,360.0,642.0,6422012.0,1.0
223,144.0,1441982.0,Russia,1982.0,1981-1984,1441.0,Orthodox East,,0.43833582605286686,,,,,0.350413866487454,,,0.4408346539883773,,,,0.19815557404326323,,,,,,,0.34273820019032636,,,,,,,,,0.3541666666666667,,,,,,,,,0.6696075728333829,0.5315533980582524,,0.5639454545454565,0.6814631008179437,,Russia,643.0,RUS,Russia 1982,RUS82,365.0,643.0,6431982.0,
224,144.0,1441990.0,Russia,1990.0,1989-1993,1442.0,Orthodox East,0.38647216137618556,0.41159371232201536,,0.4924981249277373,0.5418917489962488,,0.2908545931447978,0.32445716409984127,,0.382117967023627,0.642714802182026,0.4511634668129353,0.5079261710296638,0.3658269975360783,0.3454708838516953,,,,,,0.34273820019032636,,,,,,,,,0.37458745874587457,,,,,,,,,0.4422384767212354,0.5250783699059561,0.5816530426884683,0.509943502824862,0.4860965677719619,0.8353312302839117,Russia,643.0,RUS,Russia 1990,RUS90,365.0,643.0,6431990.0,
225,144.0,1441995.0,Russia,1995.0,1994-1999,1443.0,Orthodox East,0.34587578275567304,0.40253030677724727,-0.8182408863691051,0.5163034709522484,0.5323499301787369,1.2955656532281692,0.3391878074456911,0.24367955621301932,0.4663759361196062,0.3323529411764701,0.5788468054869642,0.4932767600276605,0.5302566832339259,0.45551891252954957,0.2078293578752741,,,,,0.3716942730151737,0.34273820019032636,,,,,,,,,0.23939393939393938,,,,,0.021650326797385624,0.03725490196078431,0.08823529411764651,0.052415966386554116,0.2557744937055285,0.5006139489194499,0.48881955278211336,0.4943056943056965,0.38368313777337065,0.8216374269005848,Russia,643.0,RUS,Russia 1995,RUS95,365.0,643.0,6431995.0,
226,144.0,1441999.0,Russia,1999.0,1999-2004,1444.0,Orthodox East,0.3783073490082581,0.4339129783285652,,0.5187834717519225,0.5021353064565732,,0.34056342612151835,0.28217074926747726,,0.3396150761828392,0.5497315663517768,0.4730378715244394,0.5558557129328973,0.4884548780487817,0.21586903498026555,,,,,0.3950188467696727,0.34273820019032636,,,,,,,,,0.23975155279503105,,,,,,,,,,,0.500896428078888,0.4728506787330349,0.40564516129032274,0.7525967894239849,Russia,643.0,RUS,Russia 1999,RUS99,365.0,643.0,6431999.0,
227,144.0,1442006.0,Russia,2006.0,2005-2007,1445.0,Orthodox East,0.3735333255384612,0.4256561092671475,-0.4719680293221147,0.49429702435819156,0.48323343544049907,0.8546730297878317,0.34457649212888597,0.23821314741036023,0.5117714510197239,0.40203312018363563,0.5145428287953007,0.4571351051203785,0.5480189813874747,0.458626551079381,0.15998550466497072,0.22323759791122716,0.45424576308686304,0.34120088681863736,0.364241290661543,0.3883209578030386,0.34273820019032636,0.8957736040411192,0.5272127669387946,0.6799465493590655,0.3749846870023267,0.7188543314004627,0.4834600587277089,0.4539300974683783,0.486649440137813,0.26733193277310924,0.7091440287032241,0.34273947528981463,0.37526143790849575,0.4152676086491113,0.04295446992356263,0.06701544593921276,0.059080228264518454,0.052004058853373676,0.4133244577578079,0.5906280909990109,0.6778900112233499,0.5837120822622125,0.5720348324515029,0.8398091342876619,Russia,643.0,RUS,Russia 2006,RUS06,365.0,643.0,6432006.0,
228,144.0,1442011.0,Russia,2011.0,2010-2014,1446.0,Orthodox East,0.39298530923355135,0.44595347759169846,0.0055565117369587025,0.47826452167761635,0.42867490264178654,0.21303955181884995,0.36613922471694527,0.28046411336032484,0.5320993619631906,0.39498084906923486,0.5592247840272039,0.30032679349324887,0.5481850631681257,0.5033752759381898,0.14992536670703904,0.5648514126775003,0.4410938175529623,0.43954657242264183,0.43373296244945375,0.41006427549461055,0.34273820019032636,0.8098106995884824,0.5018140589569167,0.6470536959553684,0.3984777927995591,0.7117920682875449,0.4683647482838533,0.47563451654854555,0.5158898805307653,0.2923404255319149,0.7468739635157554,0.37930851063830373,0.40300894686859534,0.44490816019271284,0.014900215749730317,0.04047523157470802,0.034103187466234516,0.026334187835003478,0.42707070707070516,0.4551437013161434,0.545310608177334,0.6328462073764846,0.5696641875140899,0.7048290830168205,Russia,643.0,RUS,Russia 2011,RUS11,365.0,643.0,6432011.0,1.0
229,145.0,1452007.0,Rwanda,2007.0,2005-2007,1455.0,Subsaharan Africa,0.32175385267571716,0.3498874459927739,-0.03654553350668721,0.26486572298409894,0.13032485548919898,-1.805405831156677,0.11648069398301958,0.3728389508632154,0.5838339354692081,0.21610263216102588,0.11205259382142616,0.14821815725360002,0.2934108126721731,0.504499113475177,0.1446288087056126,0.08102766798418973,0.4330387205387208,0.2793142975106253,0.2432308613199664,0.21521721175839545,0.044967148526247294,0.7711320706489824,,,,0.8855264141074592,,,0.7719845513963219,0.04869913275517011,0.7402753525856199,0.4613315093479296,0.4102305798074807,0.4913648355058962,0.14987834549878337,0.6963333333333334,0.19114219114219103,0.24123112659698076,0.38262490678598,0.5479680213191206,0.6131631967763612,0.6449434464404477,0.4406002809196427,0.9517482517482517,Rwanda,646.0,RWA,Rwanda 2007,RWA07,517.0,646.0,6462007.0,
